id,gender,location_district,location_upazila,location_village,caller_need,note,status,resolve_organization,feedback_status,resolve_comment,resolve_at,created_at
1762,Unknown,NOAKHALI,NOAKHALI SADAR,Village: Gopai Ramshangkor,Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,08/31/2024
1763,Unknown,NOAKHALI,NOAKHALI SADAR,"Village: Char Shulluka, Ward: 09",Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,08/31/2024
1764,Unknown,NOAKHALI,NOAKHALI SADAR,Village: Taj Mahatabpur,Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,08/31/2024
1765,Unknown,NOAKHALI,SUBARNACHAR,"Village: Dhanshish, Ward: 07",Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,08/31/2024
1766,Unknown,NOAKHALI,NOAKHALI SADAR,"Village: Kadir Hanif, Ward: 04",Food,,Resolved,Not Application,switch_off,Switch Off,09/04/2024,08/31/2024
1767,Unknown,NOAKHALI,SUBARNACHAR,Village: Char Mohiuddin,Food,,Resolved,Not Application,did_not_answer,Call not received,09/04/2024,08/31/2024
1768,Unknown,NOAKHALI,NOAKHALI SADAR,"Village: Kellarchar, Ward: 05",Food,,Resolved,Not Application,switch_off,Switch Off,09/04/2024,08/31/2024
1769,Unknown,CUMILLA,LAKSAM,"Village: Chhangaon, Ward: 06",Food,,Resolved,Not Applicable,other,Wrong Number,09/03/2024,08/31/2024
1770,Unknown,NOAKHALI,NOAKHALI SADAR,"Village: kellarchar, Ward: 05",Food,,Resolved,Not Application,did_not_answer,Call not received,09/04/2024,08/31/2024
1771,Unknown,NOAKHALI,KABIRHAT,"Village: Alipur, Ward: 04",Food,,Pending,Unknown,Unknown,,,08/31/2024
1772,Unknown,NOAKHALI,BEGUMGANJ,"Village: Uttar nazirpur, Ward: 01",Food,,Resolved,Not Application,did_not_answer,Call not received,09/04/2024,08/31/2024
1773,Unknown,NOAKHALI,SUBARNACHAR,"Village: Char Amanullah, Ward No: 02",Food,,Resolved,Got no Help,did_not_answer,Requesting for help,09/04/2024,08/31/2024
1774,Unknown,LAKSHMIPUR,LAKSHMIPUR SADAR,"Village: Bijoynagar, Ward No: 01",Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,08/31/2024
1775,Unknown,NOAKHALI,BEGUMGANJ,"Kamdebpur, Ward No: 06",Food,,Pending,Unknown,Unknown,,,08/31/2024
1776,Unknown,NOAKHALI,NOAKHALI SADAR,"Village: Gopai Shankar, Ward No: 06",Food,,Pending,Unknown,Unknown,,,08/31/2024
1777,Unknown,NOAKHALI,NOAKHALI SADAR,"Lakkhinarayanpur, Ward No: 03",Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,08/31/2024
1778,Unknown,NOAKHALI,BEGUMGANJ,"Kamdebpur, Ward No: 06",Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,08/31/2024
1779,Unknown,CUMILLA,MURADNAGAR,"Village: Muradnagar, Ward No: 01",Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,08/31/2024
1780,Unknown,NOAKHALI,SUBARNACHAR,"Village: Char Jubille, Ward no: 01",Food,,Resolved,Not Application,did_not_answer,Call not received,09/04/2024,08/31/2024
1781,Unknown,CHANDPUR,SHAHRASTI,Village: Hossainpur,Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,08/31/2024
1782,Unknown,NOAKHALI,SUBARNACHAR,"Village: Uttar Kanchapia, Ward No.: 07",Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,08/31/2024
1783,Unknown,NOAKHALI,SUBARNACHAR,"Village: Uttara Kacccopiya , Ward: 7",Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,08/31/2024
1784,Unknown,NOAKHALI,SUBARNACHAR,"Village: Katabunia, Ward: 03",Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,08/31/2024
1785,Unknown,CHANDPUR,SHAHRASTI,"Village: Hossainpur, Ward No.: 05",Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,08/31/2024
1786,Unknown,NOAKHALI,SUBARNACHAR,Village : South Char Bagga(House of Billal Mistry),Food,,Resolved,Not Application,did_not_answer,Requesting for help,09/04/2024,08/31/2024
1787,Unknown,FENI,FENI SADAR,Village : South Maruarchar(In front of Maqbool Patwari's house),Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,08/31/2024
1788,Unknown,NOAKHALI,SUBARNACHAR,"Moradhona, Ward No: 01",Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,08/31/2024
1789,Unknown,LAKSHMIPUR,LAKSHMIPUR SADAR,"Village: Char Lamchhi, Ward: 03",Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,08/31/2024
1790,Unknown,NOAKHALI,KABIRHAT,Village : Nalua(Rafiq Bepari's House),Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,08/31/2024
1791,Unknown,NOAKHALI,NOAKHALI SADAR,"Village: Gopai, Ward Number: 06",Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,08/31/2024
1792,Unknown,NOAKHALI,SONAIMURI,"Village: Bajra, Ward Number: 07",Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,08/31/2024
1793,Unknown,HABIGANJ,HABIGANJ SADAR,"Village: Richi, Ward Number: 03",Food,,Pending,Unknown,Unknown,,,08/31/2024
1794,Unknown,NOAKHALI,SUBARNACHAR,"Village: Char Jublee, Ward Number: 02",Food,,Pending,Unknown,Unknown,,,08/31/2024
1795,Unknown,CUMILLA,MURADNAGAR,"Village: Muradnagar, Ward Number: 01",Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,08/31/2024
1796,Unknown,NOAKHALI,NOAKHALI SADAR,"Village: Purba Aojbalia, Ward No.: 06",Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,08/31/2024
1797,Unknown,CUMILLA,MANOHARGANJ,"Village: Saikchail (Uttarpara Government Primary School ), Ward: 08",Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,08/31/2024
1798,Unknown,NOAKHALI,SUBARNACHAR,Village : Dhanshish(Alauddin Mistry's house),Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,08/31/2024
1799,Unknown,NOAKHALI,NOAKHALI SADAR,"Village: Madhya Karimpur, Ward No.: 07",Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,08/31/2024
1800,Unknown,CUMILLA,MANOHARGANJ,"Village : Shaikchail, Ward No : 08",Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,08/31/2024
1801,Unknown,LAKSHMIPUR,RAMGANJ,"Village: Muktarpur, Ward No: 09",Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,08/31/2024
1802,Unknown,NOAKHALI,SUBARNACHAR,"Village: Char Bagga (Habibullah Meyerhat), Ward: 05",Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,08/31/2024
1803,Unknown,NOAKHALI,SUBARNACHAR,"Village: Uttar Kanchapia, Ward No.: 07",Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,08/31/2024
1804,Unknown,NOAKHALI,BEGUMGANJ,Village : Eklaspur(New Tula Bari),Food,,Resolved,Not Application,switch_off,Requesting for help,09/04/2024,08/31/2024
1805,Unknown,NOAKHALI,BEGUMGANJ,"Village: Kamdebpur, Ward No: 06",Food,,Resolved,Not Application,switch_off,Switch Off,09/04/2024,08/31/2024
1806,Unknown,CHATTOGRAM,BANSHKHALI,"Village: Arind Gona Uttarpara, Ward no: 02",Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,08/31/2024
1807,Unknown,NOAKHALI,NOAKHALI SADAR,"Village: Dharmapur ,Ward No: 03",Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,08/31/2024
1808,Unknown,LAKSHMIPUR,LAKSHMIPUR SADAR,"Village: Rajibpur (North Mojipur Government Primary School), Ward No: 01",Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,08/31/2024
1809,Unknown,FENI,FULGAZI,Village: Dakkhin Sreepur,Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,08/31/2024
1810,Unknown,FENI,FULGAZI,"Village: Dakkhin Sreepur (Saudia Hotel, Pathwari Tower), Ward No.: 01",Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,08/31/2024
1811,Unknown,NOAKHALI,SUBARNACHAR,"Village: Char Jubille , Ward no: 02",Food,,Resolved,Not Application,did_not_answer,Call not received,09/04/2024,08/31/2024
1812,Unknown,NOAKHALI,NOAKHALI SADAR,"Area: Ayubpur (Abdar Pool Mahila Road), Ward: 06",Food,,Resolved,Got no Help,did_not_answer,Call not received,09/04/2024,08/31/2024
1813,Unknown,NOAKHALI,BEGUMGANJ,"Village: Moktarpur, Ward: 09",Food,,Pending,Unknown,Unknown,,,08/31/2024
1814,Unknown,NOAKHALI,SUBARNACHAR,"Village:Dakhin Char Majid, Ward No:09",Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,08/31/2024
1815,Unknown,NOAKHALI,SUBARNACHAR,"Village: Char Jubille (Baitur Noor Jame Masjid), Ward: 03",Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,08/31/2024
1816,Unknown,NOAKHALI,BEGUMGANJ,"Village: Kamdebpur (Baitullah Mosque is the intersection of four roads), Ward No: 06",Food,,Pending,Unknown,Unknown,,,08/31/2024
1817,Unknown,LAKSHMIPUR,RAMGATI,Village : Char Poragacha,Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,08/31/2024
1818,Unknown,LAKSHMIPUR,RAMGANJ,"Muktarpur, Ward No : 09",Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,08/31/2024
1819,Unknown,NOAKHALI,SUBARNACHAR,Village : Dakkhin Char Clark( Rafiq's House),Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,08/31/2024
1820,Unknown,NOAKHALI,SONAIMURI,"Village: Uttar Kalikapur, Ward No.: 02",Food,,Resolved,Not Application,switch_off,Switch Off,09/04/2024,08/31/2024
1821,Unknown,CUMILLA,MURADNAGAR,"Village : Muradnagar, Ward No: 01",Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,08/31/2024
1822,Unknown,NOAKHALI,SUBARNACHAR,"Village: Char Bagga, Ward No: 09",Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,08/31/2024
1823,Unknown,NOAKHALI,BEGUMGANJ,"Village: Anantapur, Ward: 07",Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,08/31/2024
1824,Unknown,LAKSHMIPUR,RAMGATI,"Village : Char Poragacha, Ward no: 05",Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,08/31/2024
1825,Unknown,NOAKHALI,NOAKHALI SADAR,"Village: Purba Lakkhinarayanpur ,Ward No. 03",Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,08/31/2024
1826,Unknown,CUMILLA,DAUDKANDI,"Village : Dakkhin Mohammadpur(Forazibari),",Food,,Resolved,UNO office,Resolved,Rescue Team From UNO office,09/04/2024,08/31/2024
1827,Unknown,NOAKHALI,NOAKHALI SADAR,"Village: Mohabbatpur (Area: Sonapur), Ward: 09",Food,,Resolved,Not Application,did_not_answer,Call not received,09/04/2024,08/31/2024
1828,Unknown,NOAKHALI,SONAIMURI,"Village: Bazra (Akram Ali Bari ), Ward No: 07 Village: Bazra (Akram Ali Bari ), Ward No: 07",Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,08/31/2024
1829,Unknown,CUMILLA,MURADNAGAR,Muradnagar(Abul Khair's house),Food,,Resolved,Not Application,did_not_answer,Call not received,09/04/2024,08/31/2024
1830,Unknown,NOAKHALI,NOAKHALI SADAR,"Village: Mohabbatpur, Ward: 09",Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,08/31/2024
1831,Unknown,CHANDPUR,CHANDPUR SADAR,Village: Uttar Hansa,Food,,Resolved,Not Application,did_not_answer,Call not received,09/04/2024,08/31/2024
1832,Unknown,CUMILLA,MURADNAGAR,"Village: Muradnagar, Ward No. : 01",Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,08/31/2024
1833,Unknown,NOAKHALI,NOAKHALI SADAR,"Village: Lalanagar, Union: Ashwadia",Food,,Resolved,Not Applicable,did_not_answer,Call not received,09/01/2024,09/01/2024
1834,Unknown,NOAKHALI,BEGUMGANJ,"Village: Anantapur , Ward: 07 no ,",Food,,Resolved,Not Applicable,did_not_answer,Call Not Receive,09/01/2024,09/01/2024
1835,Unknown,NOAKHALI,SUBARNACHAR,"Village: Uttar Karchapia, Ward No: 07,",Food,,Resolved,Got No Help,got_no_help,Requesting for help,09/01/2024,09/01/2024
1836,Unknown,NOAKHALI,BEGUMGANJ,"Village: Kamdebpur, Ward: 06,",Food,,Resolved,Got No Help,got_no_help,Requesting for help,09/01/2024,09/01/2024
1837,Unknown,NOAKHALI,SUBARNACHAR,"Village: Dakkhin Bauggarchar, Ward : 05",Food,,Resolved,Got No Help,got_no_help,Requesting for help,09/01/2024,09/01/2024
1838,Unknown,NOAKHALI,NOAKHALI SADAR,"Village: Gopai Ramshankar,",Food,,Resolved,Got No Help,got_no_help,Requesting for help,09/01/2024,09/01/2024
1839,Unknown,NOAKHALI,NOAKHALI SADAR,Village : Madhya Char Uria (Mannan Tafildar's house),Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,09/01/2024
1840,Unknown,NOAKHALI,BEGUMGANJ,"Village: Kamdebpur, Ward No.: 06",Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,09/01/2024
1841,Unknown,NOAKHALI,NOAKHALI SADAR,Village : Dharmapur(Abdul Baten's house),Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,09/01/2024
1842,Unknown,NOAKHALI,NOAKHALI SADAR,Village : Taj Mahatabpur(Motin contractor house),Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,09/01/2024
1843,Unknown,NOAKHALI,NOAKHALI SADAR,"Village: Mohabbatpur, Ward: 09",Food,,Resolved,Volunteer,Resolved,Rescue Team From Volunteer,09/04/2024,09/01/2024
1844,Unknown,NOAKHALI,NOAKHALI SADAR,Village: Lalanagar (Kinnar Char Government Primary School)a,Food,,Resolved,Not Application,switch_off,Switch Off,09/04/2024,09/01/2024
1845,Unknown,NOAKHALI,SENBAG,"Village : Baliakandi, Notun Bazar",Food,,Resolved,Not Application,switch_off,Switch Off,09/04/2024,09/01/2024
1846,Unknown,NOAKHALI,NOAKHALI SADAR,"Village:Dharmapur, Ward No: 01",Food,,Resolved,Not Application,did_not_answer,Call not received,09/04/2024,09/01/2024
1847,Unknown,NOAKHALI,BEGUMGANJ,"Village: Banabaria, Ward No: 05",Food,,Pending,Unknown,Unknown,,,09/01/2024
1848,Unknown,NOAKHALI,NOAKHALI SADAR,"Village: Gopai Ramshankar, Ward No.: 06",Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,09/01/2024
1849,Unknown,NOAKHALI,NOAKHALI SADAR,"Village: Lalanagar, Ward No.: 05",Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,09/01/2024
1850,Unknown,NOAKHALI,NOAKHALI SADAR,Village : Mohabbatpur,Food,,Pending,Unknown,Unknown,,,09/01/2024
1851,Unknown,NOAKHALI,COMPANIGANJ,Village : Birahimpur( Moghlapara),Food,,Resolved,Not Application,did_not_answer,Call not received,09/04/2024,09/01/2024
1852,Unknown,LAKSHMIPUR,LAKSHMIPUR SADAR,"Village: Kutubpur (Kutubpur Government Primary School), Ward: 09",Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,09/01/2024
1853,Unknown,NOAKHALI,BEGUMGANJ,"Village: Kamdebpur, Ward: 06",Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,09/01/2024
1854,Unknown,NOAKHALI,NOAKHALI SADAR,Village : Gopai Ramshankar(Aamir Ali Conductor's house),Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,09/01/2024
1855,Unknown,NOAKHALI,NOAKHALI SADAR,"Village: Pashchim Aojbalia, Ward: 07",Food,,Resolved,Volunteer,Resolved,Rescue Team From Volunteer,09/04/2024,09/01/2024
1856,Unknown,NOAKHALI,NOAKHALI SADAR,"Village: Kashirampur, Ward: 06",Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,09/01/2024
1857,Unknown,NOAKHALI,NOAKHALI SADAR,Village: Purbo Aojbalia,Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,09/01/2024
1858,Unknown,NOAKHALI,SUBARNACHAR,Village: West Char Jubille(Abdur Rashid Khalasi House),Food,,Resolved,Not Application,did_not_answer,Call not received,09/04/2024,09/01/2024
1859,Unknown,CUMILLA,MURADNAGAR,"Village: Muradnagar ( Kazi Bari Mosque), Ward no: 01",Food,,Pending,Unknown,Unknown,,,09/01/2024
1860,Unknown,NOAKHALI,SONAIMURI,"Village: Bazra ,Ward No. 07",Food,,Resolved,Not Application,did_not_answer,Call not received,09/04/2024,09/01/2024
1861,Unknown,SYLHET,DAKKHIN SURMA,"Village: Sunampur, Ward No: 02",Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,09/01/2024
1862,Unknown,NOAKHALI,SENBAG,Village : Bir Narayanpur (SEBER HEART SCHOOL MARKET),Food,,Resolved,Not Application,did_not_answer,Call not received,09/04/2024,09/01/2024
1863,Unknown,NOAKHALI,CHATKHIL,"Village:- Tabga, Word No:- 07",Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,09/01/2024
1864,Unknown,NOAKHALI,SENBAG,"Village: Baliakandi (Mollabari Jame Masjid), Ward no: 08",Food,,Resolved,Not Application,switch_off,Switch Off,09/04/2024,09/01/2024
1865,Unknown,NOAKHALI,SUBARNACHAR,Village : North Kanchapia(Haron's house),Food,,Resolved,Not Application,switch_off,Switch Off,09/04/2024,09/01/2024
1866,Unknown,NOAKHALI,NOAKHALI SADAR,Village : Lalanagar( Abdul Malek's house),Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,09/01/2024
1867,Unknown,NOAKHALI,NOAKHALI SADAR,"Village: Gopai Ramshankar, Ward: 06",Food,,Resolved,Got no Help,got_no_help,Requesting for help,09/04/2024,09/01/2024
1868,Unknown,MOULVIBAZAR,RAJNAGAR,Village : Noagaon(Abdur Rahim's house),Food,,Resolved,Got NO Help,got_no_help,Requesting for help,09/06/2024,09/01/2024
1869,Unknown,NOAKHALI,SUBARNACHAR,"Village: Char Hassan, Ward: 02",Food,,Resolved,Got NO Help,got_no_help,Requesting for help,09/06/2024,09/01/2024
1870,Unknown,NOAKHALI,NOAKHALI SADAR,"Village: Kellarchar ( Keller Hut Market) , Ward: 05",Food,,Resolved,Got No Help,got_no_help,Requesting for help,09/06/2024,09/01/2024
1871,Unknown,CHATTOGRAM,BANSHKHALI,"Village: Pashchim Chambal ,Ward No. 02",Food,,Resolved,Got No Help,got_no_help,Requesting for help,09/06/2024,09/01/2024
1872,Unknown,NOAKHALI,SUBARNACHAR,"Village: Char Rashid, Ward: 03",Food,,Resolved,Got No Help,got_no_help,Requesting for help,09/06/2024,09/01/2024
1873,Unknown,NOAKHALI,NOAKHALI SADAR,Village : Lalanagar(Abul Kashem Mia's house),Food,,Resolved,Got No Help,got_no_help,Requesting for help,09/06/2024,09/01/2024
1874,Unknown,NOAKHALI,SUBARNACHAR,"Village: Dakkhin Char Bagga, Ward: 05",Food,,Resolved,Got No Help,got_no_help,Requesting for help,09/06/2024,09/01/2024
1875,Unknown,NOAKHALI,SUBARNACHAR,"Vill: Katamonia, Ward: 03",Food,,Resolved,Got No Help,got_no_help,Requesting for help,09/06/2024,09/01/2024
1876,Unknown,NOAKHALI,BEGUMGANJ,Village : Banabaria(Salimuddin Bepari House),Food,,Resolved,Not applicable,did_not_answer,Unreachble,09/06/2024,09/01/2024
1877,Unknown,NOAKHALI,SONAIMURI,"Village:Bazra, Ward No.: 07",Food,,Resolved,Got No Help,got_no_help,Requesting for help,09/06/2024,09/01/2024
1878,Unknown,NOAKHALI,CHATKHIL,"Village: Dashani Chakba Puranbari, Ward no: 07",Food,,Resolved,Not applicable,switch_off,Switch off,09/06/2024,09/01/2024
1879,Unknown,NOAKHALI,SUBARNACHAR,"Village: Char Jubille, Ward No.: 09",Food,,Resolved,Not applicable,did_not_answer,Call No Receive,09/06/2024,09/01/2024
1880,Unknown,NOAKHALI,SUBARNACHAR,"Village: Char Rashid, Ward No.: 03",Food,,Resolved,Got No Help,got_no_help,Requesting for help,09/06/2024,09/01/2024
1881,Unknown,NOAKHALI,SUBARNACHAR,"Village: Char jabbar( Char Jabbar Degree College) ,Ward No. 05",Food,,Resolved,Not applicable,switch_off,Switch off,09/06/2024,09/01/2024
1882,Unknown,NOAKHALI,BEGUMGANJ,Village : JoyKrishnapur,Food,,Resolved,Volunteer,Resolved,Rescue Team from Volunteer,09/06/2024,09/01/2024
1883,Unknown,MOULVIBAZAR,RAJNAGAR,"Village : Noagaon, Union : Panchgaon , Ward No : 05",Food,,Resolved,Got No Help,got_no_help,Requesting for help,09/06/2024,09/01/2024
1884,Unknown,NOAKHALI,SUBARNACHAR,"Village: Chatrabali (Fatima Tuz Zohra Mosque), Ward No: 02",Food,,Resolved,Got No Help,got_no_help,Requesting for help,09/06/2024,09/01/2024
1885,Unknown,CUMILLA,NANGALKOT,"Village : Maghua, Khorshed Alam Majumder House",Food,,Resolved,Not applicable,did_not_answer,Unreachble,09/06/2024,09/01/2024
1886,Unknown,NOAKHALI,SUBARNACHAR,Village : Dakkhin Bauggarchar(4 no Dighirpar),Food,,Resolved,Got No Help,got_no_help,Requesting for help,09/06/2024,09/01/2024
1887,Unknown,NOAKHALI,CHATKHIL,"Village : Bhimpur(Karim Uddin Bhuiyan Bari) , Ward No ; 04",Food,,Resolved,Got No Help,got_no_help,Requesting for help,09/06/2024,09/01/2024
1888,Unknown,NOAKHALI,NOAKHALI SADAR,Village : Lalanagar,Food,,Resolved,Got No Help,got_no_help,Requesting for help,09/06/2024,09/01/2024
1889,Unknown,NOAKHALI,NOAKHALI SADAR,"Village: Purba Maijchara ( Bangla Bazar ) , Ward no: 04",Food,,Resolved,Got No Help,got_no_help,Requesting for help,09/06/2024,09/01/2024
1890,Unknown,NOAKHALI,NOAKHALI SADAR,"Village: Kellarchar, Ward: 05",Food,,Resolved,Not applicable,did_not_answer,Call not received,09/06/2024,09/01/2024
1891,Unknown,NOAKHALI,NOAKHALI SADAR,"Village: Lalanagar, Ward No.: 05",Food,,Resolved,Got No Help,got_no_help,Requesting for help,09/06/2024,09/01/2024
1892,Unknown,NOAKHALI,BEGUMGANJ,"Village: Anantapur (Koraniyat Italia Haruni Madrasa), Ward: 07",Food,,Resolved,Not applicable,switch_off,Switch off,09/06/2024,09/01/2024
1893,Unknown,NOAKHALI,NOAKHALI SADAR,"Village : Madhya Karimpur(Majid Mia's house) , Ward No : 07",Food,,Resolved,Got No Help,got_no_help,Requesting for help,09/06/2024,09/01/2024
1894,Unknown,NOAKHALI,NOAKHALI SADAR,"Village: Lalanagar, Ward No.: 05",Food,,Resolved,Not applicable,did_not_answer,Call not received,09/06/2024,09/01/2024
1895,Unknown,NOAKHALI,NOAKHALI SADAR,"Village:Lalanagar , Ward No: 05",Food,,Resolved,Got No Help,got_no_help,Requesting for help,09/06/2024,09/01/2024
1896,Unknown,NOAKHALI,NOAKHALI SADAR,Village: Lalanagar (Koraniyat Italia Haruni Madrasa),Food,,Resolved,Got No Help,got_no_help,Requesting for help,09/06/2024,09/01/2024
1897,Unknown,NOAKHALI,NOAKHALI SADAR,"Village: Lalanagar (Kellarchar Govt Primary School), Ward no: 05",Food,,Resolved,Got No Help,got_no_help,Requesting for help,09/06/2024,09/01/2024
